,Unnamed: 0,event_source.hash,ONNET_OUTGOING_Categorical,ONNET_OUTGOING_Scaled,ONNET_OUTGOING_Outlier,ONNET_INCOMING_Categorical,ONNET_INCOMING_Scaled,ONNET_INCOMING_Outlier,OFFNET_OUTGOING_Categorical,OFFNET_OUTGOING_Scaled,OFFNET_OUTGOING_Outlier,OFFNET_INCOMING_Categorical,OFFNET_INCOMING_Scaled,OFFNET_INCOMING_Outlier,IDD_INCOMING_Categorical,IDD_INCOMING_Scaled,IDD_INCOMING_Outlier,IDD_OUTGOING_Categorical,IDD_OUTGOING_Scaled,IDD_OUTGOING_Outlier,Peo_TV_Package,PEO_TV_Categorical,PEO_TV_Scaled,BB_Categorical,BB_Scaled,Location_Identifier,ONNET_Overall_Categorical,OFFNET_Overall_Categorical,IDD_Overall_Categorical,VOICE_Categorical,Play_Type,Play_Usage,Voice_Packages,Other_Packages,Household_Types,Having_Insurance,Cluster
2858,2858,dc300a3920dd6a7461fe5728ec6a88d9,LOW,0.015502354788069075,NO,HIGH,0.5065247252747253,YES,LOW,0.032819858712715866,NO,HIGH,0.5388294740973312,YES,MEDIUM,0.08012820512820512,YES,NO,0.0,NO,NO,NO,0.0,NO,0.0,C300MKI-NODE10668164,MEDIUM,MEDIUM,LOW,MEDIUM,SINGLE_PLAY,"['VOICE_MEDIUM', 'BB_NO', 'TV_NO']",NO,NO,NO,NO,0
2859,2859,dc404f10a43459122c1d91129a025a0e,LOW,0.00654925431711146,NO,LOW,0.005151098901098901,NO,MEDIUM,0.13581730769230768,NO,MEDIUM,0.15880102040816324,NO,NO,0.0,NO,NO,0.0,NO,NO,NO,0.0,NO,0.0,MSAG5200-ISLWKN-SWP-NODE473481,LOW,MEDIUM,NO,MEDIUM,SINGLE_PLAY,"['VOICE_MEDIUM', 'BB_NO', 'TV_NO']",NO,NO,NO,NO,0
2860,2860,dc4be7137c96453be6d39a3b7d198fcd,MEDIUM,0.2191669937205651,NO,HIGH,0.353021978021978,YES,MEDIUM,0.18109791993720567,NO,HIGH,0.312769819466248,NO,LOW,0.016025641025641024,NO,NO,0.0,NO,PEO_SILVER,LOW,0.1875,LOW,0.010416666666666666,MSAG5200-ISLMV-GDM-NODE482491,HIGH,HIGH,LOW,HIGH,TRIPLE_PLAY,"['VOICE_HIGH', 'BB_LOW', 'TV_LOW']",NO,NO,NO,NO,0
2861,2861,dc4eb790af451115da5e142ca468c582,LOW,0.019966640502354787,NO,LOW,0.016140109890109892,NO,LOW,0.007211538461538463,NO,LOW,0.006181318681318681,NO,NO,0.0,NO,NO,0.0,NO,NO,NO,0.0,LOW,0.24479166666666666,MSAG5200-ISLMLT-VMD-NODE4145091,LOW,LOW,NO,LOW,DOUBLE_PLAY,"['VOICE_LOW', 'BB_LOW', 'TV_NO']",NO,NO,NO,NO,0
2862,2862,dc6558e9790a8e13f913574d1c64d529,LOW,0.03451236263736264,NO,LOW,0.001201923076923077,NO,LOW,0.002403846153846154,NO,LOW,0.009214743589743588,NO,NO,0.0,NO,NO,0.0,NO,NO,NO,0.0,NO,0.0,MSAG5200-ISLND-PHG-NODE500241,LOW,LOW,NO,LOW,SINGLE_PLAY,"['VOICE_LOW', 'BB_NO', 'TV_NO']","['V_DQ Contact Details', 'V_Single VAS Bundle', 'V_IDD', 'V_Miscellaneous Service']",['AB_Megaline'],NO,NO,0
2863,2863,dc7a94cc537765beaa63e26cd66aa083,HIGH,0.3793906985871272,YES,HIGH,0.384271978021978,YES,HIGH,0.5632849293563579,YES,MEDIUM,0.16306907378335952,NO,LOW,0.009615384615384616,NO,NO,0.0,NO,NO,NO,0.0,NO,0.0,MSAG5200-ISLIDH-KGW-NODE6194491,HIGH,HIGH,LOW,HIGH,SINGLE_PLAY,"['VOICE_HIGH', 'BB_NO', 'TV_NO']","['V_Absentee service', 'V_Call holding', 'V_Incoming Call Memory', 'V_Outgoing Call Memory', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer', 'V_Hotline-Immediate', 'V_Hotline-Time Delayed', 'V_Call Forwarding Offline', 'V_Abbreviated Dialing', 'V_Call Forwarding', 'V_Call Waiting', 'V_Hotline Service', 'V_Caller Line Identification', 'V_Call Forwarding-Immediate', 'V_Call Forwarding by time']",NO,NO,NO,0
2864,2864,dc98eb5f881d7f9c948835c93023b6e2,MEDIUM,0.23763736263736265,NO,HIGH,0.3533653846153845,YES,MEDIUM,0.2836538461538461,NO,MEDIUM,0.10367608581894296,NO,LOW,0.004807692307692308,NO,NO,0.0,NO,NO,NO,0.0,LOW,0.10416666666666667,MSAG5200-ISLND-PHG-NODE500241,HIGH,MEDIUM,LOW,MEDIUM,DOUBLE_PLAY,"['VOICE_MEDIUM', 'BB_LOW', 'TV_NO']",NO,NO,NO,NO,0
2865,2865,dcb8dd4b98c8434a9dd846794e3e1b80,LOW,0.02241954474097332,NO,LOW,0.03949175824175824,NO,MEDIUM,0.08209870486656201,NO,MEDIUM,0.1581877943485086,NO,NO,0.0,NO,NO,0.0,NO,NO,NO,0.0,NO,0.0,MSAG5200BG-NODE431391,LOW,MEDIUM,NO,MEDIUM,SINGLE_PLAY,"['VOICE_MEDIUM', 'BB_NO', 'TV_NO']",NO,NO,NO,NO,0
2866,2866,dcbb3300bf1fd01a058c57c58dd8c50a,LOW,0.03995781004709576,NO,LOW,0.021462912087912088,NO,MEDIUM,0.0904140502354788,NO,LOW,0.04605736525379382,NO,NO,0.0,NO,NO,0.0,NO,NO,NO,0.0,HIGH,0.7239583333333334,MSAG5200BG-NODE431391,LOW,LOW,NO,LOW,DOUBLE_PLAY,"['VOICE_LOW', 'BB_HIGH', 'TV_NO']",NO,NO,['Professional_or_Student'],NO,2
2867,2867,dcdbf6f5190a5414dc3a1eedd32d9c99,MEDIUM,0.2484546703296703,NO,MEDIUM,0.10989010989010987,NO,MEDIUM,0.11695447409733126,NO,LOW,0.054936878597592886,NO,LOW,0.004807692307692308,NO,NO,0.0,NO,NO,NO,0.0,NO,0.0,MSAG5200-ISLND-PHG-NODE500241,MEDIUM,LOW,LOW,LOW,SINGLE_PLAY,"['VOICE_LOW', 'BB_NO', 'TV_NO']",NO,NO,NO,NO,0
2868,2868,dcddced08575f8c481d3cc561bd2e278,LOW,0.029876373626373624,NO,LOW,0.03468406593406593,NO,LOW,0.039663461538461536,NO,LOW,0.09600667189952904,NO,NO,0.0,NO,NO,0.0,NO,NO,NO,0.0,NO,0.0,MSAG5200MGE-NODE428381,LOW,LOW,NO,LOW,SINGLE_PLAY,"['VOICE_LOW', 'BB_NO', 'TV_NO']",NO,NO,NO,NO,0
2869,2869,dce8bb3c395fbf2281c1d70b958ccb64,LOW,0.02067798273155416,NO,LOW,0.021462912087912085,NO,LOW,0.039663461538461536,NO,LOW,0.02798763736263736,NO,LOW,0.00641025641025641,NO,NO,0.0,NO,PEO_UTHAYAM,NO,0.0,LOW,0.1440972222222222,MSAG5200PH-AKG-NODE431631,LOW,LOW,LOW,LOW,DOUBLE_PLAY,"['VOICE_LOW', 'BB_LOW', 'TV_NO']",NO,NO,NO,NO,0
2870,2870,dce9f0e3ba96f0ea67e9681877b51006,MEDIUM,0.2277031004709576,NO,MEDIUM,0.16826923076923073,NO,HIGH,0.4389226844583988,YES,MEDIUM,0.20229101255886967,NO,LOW,0.009615384615384616,NO,NO,0.0,NO,PEO_ENTERTAINMENT,MEDIUM,0.65625,LOW,0.22048611111111108,MSAG5200PH-AKG-NODE431631,MEDIUM,HIGH,LOW,MEDIUM,TRIPLE_PLAY,"['VOICE_MEDIUM', 'BB_LOW', 'TV_MEDIUM']",NO,NO,NO,NO,1
2871,2871,dd08f481ca45af72e7c8020a4a22b0a0,MEDIUM,0.13900608320251176,NO,MEDIUM,0.2678571428571429,NO,LOW,0.07432299843014127,NO,MEDIUM,0.2074666405023548,NO,NO,0.0,NO,NO,0.0,NO,PEO_SILVER,MEDIUM,0.5,LOW,0.20486111111111108,UA5000(IPMB)SL-NODE385341,MEDIUM,LOW,NO,MEDIUM,TRIPLE_PLAY,"['VOICE_MEDIUM', 'BB_LOW', 'TV_MEDIUM']",NO,NO,NO,NO,1
2872,2872,dd0b85f5befe3a4430eb240ff0039e19,LOW,0.006745486656200941,NO,LOW,0.0206043956043956,NO,NO,0.0,NO,LOW,0.002403846153846154,NO,NO,0.0,NO,NO,0.0,NO,NO,NO,0.0,NO,0.0,MSAG5200BG-NODE431391,LOW,LOW,NO,LOW,SINGLE_PLAY,"['VOICE_LOW', 'BB_NO', 'TV_NO']",NO,NO,NO,NO,0
2873,2873,dd0c114c6aabc9a209a8bd18a712a7a4,LOW,0.03411989795918366,NO,LOW,0.022836538461538457,NO,LOW,0.07969485871271585,NO,LOW,0.09079833856619572,NO,LOW,0.01282051282051282,NO,NO,0.0,NO,PEO_GOLD,HIGH,0.75,NO,0.0,C300MNW-MEE-NODE18887751,LOW,LOW,LOW,LOW,DOUBLE_PLAY,"['VOICE_LOW', 'BB_NO', 'TV_HIGH']",NO,NO,['Kids'],NO,1
2874,2874,dd12f15abe9ea1dbe6f1c42d6210de5c,LOW,0.0430484693877551,NO,LOW,0.013221153846153844,NO,LOW,0.02801216640502355,NO,LOW,0.015935701203558344,NO,LOW,0.004807692307692308,NO,HIGH,0.4439102564102564,YES,NO,NO,0.0,HIGH,0.8402777777777778,C300MNW-MEE-NODE18887751,LOW,LOW,MEDIUM,LOW,DOUBLE_PLAY,"['VOICE_LOW', 'BB_HIGH', 'TV_NO']",NO,NO,['Professional_or_Student'],NO,2
2875,2875,dd19a517a805c87b95b36a28b7db8d60,MEDIUM,0.15710851648351648,NO,LOW,0.07211538461538461,NO,MEDIUM,0.1901736656200942,NO,MEDIUM,0.16490057561486135,NO,LOW,0.03205128205128205,NO,MEDIUM,0.15384615384615385,YES,PEO_SILVER,LOW,0.03125,LOW,0.13715277777777776,MSAG5200-ISLND-PHG-NODE500241,LOW,MEDIUM,LOW,LOW,TRIPLE_PLAY,"['VOICE_LOW', 'BB_LOW', 'TV_LOW']",NO,NO,NO,NO,0
2876,2876,dd351f47dab9f5391cc78e36eea462a3,LOW,0.07893445839874412,NO,MEDIUM,0.11349587912087912,NO,MEDIUM,0.1481063579277865,NO,MEDIUM,0.2072949372056515,NO,NO,0.0,NO,NO,0.0,NO,NO,NO,0.0,NO,0.0,C300MIDH-IDJ-NODE11065541,LOW,MEDIUM,NO,MEDIUM,SINGLE_PLAY,"['VOICE_MEDIUM', 'BB_NO', 'TV_NO']",NO,NO,NO,NO,0
2877,2877,dd38ed5fdd64c917cad342d124a0c18a,LOW,0.001201923076923077,NO,NO,0.0,NO,NO,0.0,NO,NO,0.0,,NO,0.0,NO,NO,0.0,NO,PEO_UTHAYAM,NO,0.0,NO,0.0,C300MIDH-IDJ-NODE11065541,LOW,NO,NO,LOW,SINGLE_PLAY,"['VOICE_LOW', 'BB_NO', 'TV_NO']",NO,NO,NO,NO,0
2878,2878,dd5c913b6bb737c1ce55b91dc2af4b44,LOW,0.001201923076923077,NO,LOW,0.005322802197802198,NO,LOW,0.003605769230769232,NO,LOW,0.002403846153846154,NO,NO,0.0,NO,NO,0.0,NO,NO,NO,0.0,NO,0.0,MSAG5200-ISLND-PHG-NODE500241,LOW,LOW,NO,LOW,SINGLE_PLAY,"['VOICE_LOW', 'BB_NO', 'TV_NO']",NO,NO,NO,NO,0
2879,2879,dd711852a41bc339338d4662852cb3d1,LOW,0.002771781789638932,NO,LOW,0.002747252747252747,NO,LOW,0.003605769230769232,NO,LOW,0.007211538461538463,NO,NO,0.0,NO,NO,0.0,NO,NO,NO,0.0,NO,0.0,MSAG5200PH-AKG-NODE431631,LOW,LOW,NO,LOW,SINGLE_PLAY,"['VOICE_LOW', 'BB_NO', 'TV_NO']",NO,NO,NO,NO,0
2880,2880,dd8a4d89a889f334738904c7a64905d4,MEDIUM,0.17557888540031394,NO,MEDIUM,0.1095467032967033,NO,HIGH,0.3206191130298273,NO,MEDIUM,0.25424352433281,NO,MEDIUM,0.08333333333333334,YES,MEDIUM,0.26282051282051283,YES,PEO_SILVER,MEDIUM,0.5625,LOW,0.140625,MSAG5200BG-NODE431391,MEDIUM,HIGH,MEDIUM,MEDIUM,TRIPLE_PLAY,"['VOICE_MEDIUM', 'BB_LOW', 'TV_MEDIUM']","['V_Call Forwarding Offline', 'V_Incoming Call Memory', 'V_Incoming Call Transfer', 'V_Call Transfer Three way', 'V_Call Forwarding by time', 'V_Outgoing Call Memory', 'V_Call holding']",NO,NO,NO,1
2881,2881,dd95abce9d8097e123dda36b8cff245a,LOW,0.002771781789638932,NO,LOW,0.03416895604395604,NO,LOW,0.001201923076923077,NO,LOW,0.013564560439560438,NO,NO,0.0,NO,NO,0.0,NO,NO,NO,0.0,NO,0.0,MSAG5200-ISLND-PHG-NODE500241,LOW,LOW,NO,LOW,SINGLE_PLAY,"['VOICE_LOW', 'BB_NO', 'TV_NO']","['V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Transfer Three way', 'V_Call Forwarding', 'V_Call Waiting', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer', 'V_SLT Voice Service', 'V_Single VAS Bundle', 'V_IDD', 'V_DQ Contact Details', 'V_SLT CLI']",NO,NO,NO,0
2882,2882,ddab424974b1da3bb3af7f5e8e66f145,LOW,0.025853610675039242,NO,LOW,0.027644230769230758,NO,LOW,0.01839678178963893,NO,LOW,0.03138899790685505,NO,NO,0.0,NO,NO,0.0,NO,PEO_SILVER,HIGH,0.75,NO,0.0,MSAG5200-ISLND-PHG-NODE500241,LOW,LOW,NO,LOW,DOUBLE_PLAY,"['VOICE_LOW', 'BB_NO', 'TV_HIGH']",NO,NO,['Kids'],NO,1
2883,2883,ddd49f9920c632510fd25de99876dabd,LOW,0.005543563579277864,NO,LOW,0.006524725274725275,NO,LOW,0.07432299843014127,NO,LOW,0.060431384092098375,NO,LOW,0.01282051282051282,NO,NO,0.0,NO,NO,NO,0.0,NO,0.0,C300MHE-DMD-NODE15221561,LOW,LOW,LOW,LOW,SINGLE_PLAY,"['VOICE_LOW', 'BB_NO', 'TV_NO']",NO,NO,NO,NO,0
2884,2884,ddd8312662179a2c47d9c7cfae6490e5,MEDIUM,0.10113324175824176,NO,MEDIUM,0.20467032967032966,NO,LOW,0.04927884615384615,NO,LOW,0.07648973050758766,NO,NO,0.0,NO,NO,0.0,NO,PEO_SILVER,HIGH,0.75,LOW,0.09375,C300MKI-NODE10668164,MEDIUM,LOW,NO,MEDIUM,TRIPLE_PLAY,"['VOICE_MEDIUM', 'BB_LOW', 'TV_HIGH']",NO,NO,['Kids'],NO,1
2885,2885,ddd9f66ded36666b14e3cf73305fbf9e,LOW,0.002403846153846154,NO,LOW,0.0013736263736263735,NO,NO,0.0,NO,NO,0.0,,NO,0.0,NO,NO,0.0,NO,NO,NO,0.0,NO,0.0,C300MVH-NODE9874041,LOW,NO,NO,LOW,SINGLE_PLAY,"['VOICE_LOW', 'BB_NO', 'TV_NO']",NO,NO,NO,NO,0
2886,2886,dde2f0e726825c5f72223f512e14a3c4,LOW,0.004979395604395604,NO,NO,0.0,NO,NO,0.0,NO,LOW,0.003605769230769232,NO,NO,0.0,NO,NO,0.0,NO,PRANAMA,NO,0.0,LOW,0.109375,C300MHT-NE-NODE8152461,LOW,LOW,NO,LOW,DOUBLE_PLAY,"['VOICE_LOW', 'BB_LOW', 'TV_NO']","['V_Single VAS Bundle', 'V_IDD', 'V_DQ Contact Details', 'V_Call Forwarding', 'V_Hotline Service']","['AB_Relocation', 'AB_Citylink Loyalty Rewards', 'AB_Megaline', 'E_Video on Demand', 'E_TSTV']",NO,NO,0
2887,2887,ddea1fae74e5a77f14e76509462061c7,MEDIUM,0.15747645211930925,NO,MEDIUM,0.08585164835164835,NO,MEDIUM,0.18941326530612249,NO,MEDIUM,0.11819727891156465,NO,MEDIUM,0.1153846153846154,YES,MEDIUM,0.24519230769230765,YES,NO,NO,0.0,NO,0.0,MSAG5200PH-AKG-NODE431631,MEDIUM,MEDIUM,MEDIUM,MEDIUM,SINGLE_PLAY,"['VOICE_MEDIUM', 'BB_NO', 'TV_NO']",NO,NO,NO,NO,0
2888,2888,de0e74adf526ad490d6fdf1c3ce76353,LOW,0.001201923076923077,NO,LOW,0.002747252747252747,NO,LOW,0.01201923076923077,NO,LOW,0.005608974358974358,NO,LOW,0.0673076923076923,NO,LOW,0.01282051282051282,NO,NO,NO,0.0,NO,0.0,C300MKI-NODE10668164,LOW,LOW,LOW,LOW,SINGLE_PLAY,"['VOICE_LOW', 'BB_NO', 'TV_NO']",NO,NO,NO,NO,0
2889,2889,de2c9469364a90594e9d70a208ee2304,LOW,0.036474686028257465,NO,LOW,0.04069368131868131,NO,LOW,0.019230769230769232,NO,LOW,0.058231946624803764,NO,NO,0.0,NO,NO,0.0,NO,PEO_SILVER,HIGH,0.78125,MEDIUM,0.375,MSAG5200-ISLMH-POL-NODE491451,LOW,LOW,NO,LOW,TRIPLE_PLAY,"['VOICE_LOW', 'BB_MEDIUM', 'TV_HIGH']","['V_CLI presentation in call waiting', 'V_Call back on busy', 'V_Call park', 'V_Incoming Call Transfer', 'V_Call holding', 'V_Outgoing Call Memory', 'V_Call Forwarding by time', 'V_Incoming Call Memory', 'V_Call Transfer Three way', 'V_Call Forwarding Offline']",NO,['Kids'],NO,1
