,event_source.hash,ACCOUNT_NUM.hash,CUSTOMER_REF.hash,VAS,Month_Subscribed,Rental
1239,e263d761622b98bfae2d49726f52be56,c3b10e6cfe7e5bd2bd9659dce5b01333,494b0c894e382e25c4ae815e1b92f7b5,BB EXTRA GB,2020-04,510.0
1240,712bf9417ed3e940952b3bdc006e0f40,32471f4c24b1c46ee06b8f877a763567,0c1fadd1f36fa946ccc935be04dce2fe,BB EXTRA GB,2017-07,4500.0
1241,ac777a886742340cf3638775898063bf,ead1690a52c3ce6f120c5135db86cb9e,f2c864b88c0fe5627354b0071214603f,BB EXTRA GB,2020-04,700.0
1242,5693fe3496dd2588d52cabe07469af1f,0e3e3cabb8b653645ad4268f318a80b8,ea80ab897faee5c372d67f28e5b47c54,BB EXTRA GB,2019-10,850.0
1243,d099557b3f78da46161b61bd8730983d,bd4d59633ffb8bd6fc82f3b4ada98fe9,400629940da7088a0dc2f1b24fc447c9,BB EXTRA GB,2020-04,1360.0
1244,d053977426d720e8811915b5bb1c9310,01d4aea4b4e156705a9ff94e699e5aa3,0ff1da035df5338a6400f0b6638314d2,BB EXTRA GB,2019-10,965.0
1245,8cfed482e683b87bb2b441573a307160,a4eebc122a8f3dc2b2cd9bf6420cf008,89b1c36741a98e6254efc941f2b5c6a1,BB EXTRA GB,2020-05,2975.0
1246,a79acd0f0ae07b12fa7cf085a85721d8,377b852bac7b15a7d75adb2e487e85c8,592afb5ecd4a0b52bd4c29962feb511e,BB EXTRA GB,2020-03,1360.0
1247,d930636daa1bb9682b64d2decb2345ef,cc88c49f580c13600e99dfd9920d05e9,ac995f79a7164b89de084396352b343b,BB EXTRA GB,2019-04,250.0
1248,05f14ffb7380a1332e3c0fd7d2e2a188,00126426420cdb4b1fe951ce5bb3c05a,a4481ed55c6f0a00c26bdafc171a34ea,BB EXTRA GB,2016-05,750.0
1249,5693fe3496dd2588d52cabe07469af1f,0e3e3cabb8b653645ad4268f318a80b8,ea80ab897faee5c372d67f28e5b47c54,BB EXTRA GB,2020-02,400.0
1250,1301bbe6d521f89a821e6ca74d9aadd3,02059e815d999bda708149ae263946d3,45636ddd123db631d63e246c5d004400,BB EXTRA GB,2020-04,6725.0
1251,15094d516ea903fce925fc97624f86cd,214cbb1651fa329cf02ef1821fc0e44e,5852e0a1ad6e7205aa85b0857cc29311,BB EXTRA GB,2020-04,200.0
1252,6a2898235abf389e8e00ab968d6f0d03,5442aafe8af2df74c7091ad5db81bc76,a332d4030fb28bc0df17fab774e95096,BB EXTRA GB,2020-05,1500.0
1253,d35acb430e3221e4309d517da6ba7fea,92aa8f1efdf84efe91cf109cb0ca4d3c,b559bfb45d61e8802706f48cb5a88f81,BB EXTRA GB,2020-04,1700.0
1254,2e9071894a55e63338baaf062b9f2ae7,0e1fe0d01f3a2e9619999a1a634ec427,cd3b840fb0da1abcc5bfdebaca6cd761,BB EXTRA GB,2020-04,5400.0
1255,56be2e09143276313dd9b3bc9898f915,9b711e39affb4e5a7a364787253d4c09,624abba7ba601dea285a759b2c284965,BB EXTRA GB,2016-05,750.0
1256,2c012a25da7a43e193207c85cdc3cfe2,40b35b6460711a310d9471fea26da10d,01ff15c4487255c4a6c3076a6793764e,BB EXTRA GB,2019-05,750.0
1257,6708d890136d1a491349a38fee0d9c90,bf24bb4d16276ef6161e3e8f3435f975,20c01068f7dc1a6a31ebc638437a0780,BB EXTRA GB,2020-05,200.0
1258,a40809d67395ab303fb8ddd8fc52aaf0,9c1b9f6d009bf32f4a978b98215763b6,7c4bd2558a57e0a2cd4655468ed5767b,BB EXTRA GB,2020-03,1150.0
1259,dae260cdb5f4b4ac637c62e7f378bf05,6f5a50d14f88a8bbed200d30e65ddf20,56bcfc6b190063f24de1a57267a8054c,BB EXTRA GB,2019-10,850.0
1260,b73ee597cc07ba73fd7fbbacc8a261b7,01f29baefa8fabbd7351cc8260f56323,bb9f9455c1930ff40863113204a38010,BB EXTRA GB,2019-05,750.0
1261,2e9071894a55e63338baaf062b9f2ae7,0e1fe0d01f3a2e9619999a1a634ec427,cd3b840fb0da1abcc5bfdebaca6cd761,BB EXTRA GB,2019-05,7500.0
1262,a9661a00630c53dbf22461fd2baeaca9,d9b961170143b639ed40c1ec783fd8a5,37588bb60176b9a3511c81f8f79efafc,BB EXTRA GB,2019-05,1500.0
1263,7ae240b62cca05b9ab0af678122e7e5c,8d8472d39b270801553f2d5e7c06fe22,f8743da5d0bff84f9440fb44fce1bdc1,BB EXTRA GB,2019-10,33945.0
1264,05f14ffb7380a1332e3c0fd7d2e2a188,00126426420cdb4b1fe951ce5bb3c05a,a4481ed55c6f0a00c26bdafc171a34ea,BB EXTRA GB,2017-06,2000.0
1265,2cbcbda3ebcac1d101ea1612bb75fb36,b053bbb012c17bbc54ea279c6d9fa034,ed7232befca03d406729c77389c0360f,BB EXTRA GB,2018-07,750.0
1266,44c7d1fc66286b0d03b6602472c79583,287cde10ae103ec451caeb0d47b7575c,0f1767cecb2a3b6f57e3e61b4c645f03,BB EXTRA GB,2019-06,4250.0
1267,fd4e6131d35294db04e27fae958c0dd2,38b2614973f3729c7c0afcf96f3e6657,c66d29463366bae43ed36e287f3dc359,BB EXTRA GB,2015-12,2750.0
1268,2a2ef658598b4ff3842db7f69ef05c7c,c6e4c43d338b48082f07e852834b625d,5fb4df3d235dea8b1bec577aa4481e6e,BB EXTRA GB,2016-12,1750.0
1269,947fa5f2d3bfc3dc81b081e38edb7eb3,6720a48f417f94f01c81e5eec262b7bc,7e06c6c0fa7157fae7471df104466c74,BB EXTRA GB,2018-02,1000.0
1270,2f6668ed9a9cb9caf702c2b70f9baac1,b8960b1f04ee62a00f6f838428ff3f49,f8835b586c7b273859bf364466528b8d,BB EXTRA GB,2017-02,250.0
1271,2cbcbda3ebcac1d101ea1612bb75fb36,b053bbb012c17bbc54ea279c6d9fa034,ed7232befca03d406729c77389c0360f,BB EXTRA GB,2018-08,15000.0
1272,d285cd403f0bcedf0072777ef9a724d7,59322724d5029e5667d19ae164cdc16d,efeab37d377b0f32b7f70b159f824652,BB EXTRA GB,2019-10,1575.0
1273,79252cc9136c20db7876b2dca54ff5fb,e190bddedee7e06e29f6720ad41c53f6,15b7127daad7532484caffc10ebd916a,BB EXTRA GB,2016-03,500.0
1274,90dd0158ebdfda20398ccf7a4ea29e5d,50cf8d74511fd6337cbef6cd5f8fb12d,77bdb4ff769d4a633257ab281e440650,BB EXTRA GB,2019-11,425.0
1275,a40809d67395ab303fb8ddd8fc52aaf0,9c1b9f6d009bf32f4a978b98215763b6,7c4bd2558a57e0a2cd4655468ed5767b,BB EXTRA GB,2018-08,1500.0
1276,0337f10cd6d707ca500d10a3ac3c2736,15d49615ea4b0ad7572e8d10667d23cc,42e3a2df5018eb17a4b950e2308a1c64,BB EXTRA GB,2016-05,750.0
1277,06a9638102ec35a9a2eef870ee04338e,6cb73a4f1974baf343039aac0c589734,abf851d2c3eaf4338abb5ab84188d4d1,BB EXTRA GB,2016-06,750.0
1278,3103106aa4c31019c019cf7989d85614,29e4ed1dd895c838aae14cef338f8640,6048d4cca6eb5b161321e536031dfe17,BB EXTRA GB,2018-04,21000.0
1279,282a5805478d0a54e6d47804a51856f0,21aaf0944bbc5257be10717f97c38c18,0028ee114cbf49af3da56010f4f0d528,BB EXTRA GB,2016-05,250.0
1280,b8cf14a0e2d62badfdb44fdc03a5f512,6b2ff61c75c1d6e3d395ac781d4c45eb,99039bad828d9b5d423874e0cff39a28,BB EXTRA GB,2019-11,1275.0
1281,61c9d66c0f3a8643352c6c5fb21b1982,ab608dcb7ae6ba13441cc05cd94dc572,ee1aaf041d1f095bccc38bc261119b1a,BB EXTRA GB,2017-04,2250.0
1282,d285cd403f0bcedf0072777ef9a724d7,59322724d5029e5667d19ae164cdc16d,efeab37d377b0f32b7f70b159f824652,BB EXTRA GB,2018-04,1750.0
1283,1301bbe6d521f89a821e6ca74d9aadd3,02059e815d999bda708149ae263946d3,45636ddd123db631d63e246c5d004400,BB EXTRA GB,2018-09,750.0
1284,9c9602cf22dc2a3fbcdd6899fb3aebde,bdf75e0f8d6e8c10e9e8495654df21ec,7471be3948d60bbf3f81bb898082bef2,BB EXTRA GB,2016-07,2500.0
1285,90dd0158ebdfda20398ccf7a4ea29e5d,50cf8d74511fd6337cbef6cd5f8fb12d,77bdb4ff769d4a633257ab281e440650,BB EXTRA GB,2019-10,2350.0
1286,6ddf2bbe52cfb2b116c0af7d6c8eadac,5d853feeb09048ff7abde29cbaa8ec51,afbd221ba37a5d89aaf0d44a472f7ce7,BB EXTRA GB,2013-01,500.0
1287,15094d516ea903fce925fc97624f86cd,214cbb1651fa329cf02ef1821fc0e44e,5852e0a1ad6e7205aa85b0857cc29311,BB EXTRA GB,2018-03,1500.0
1288,56be2e09143276313dd9b3bc9898f915,9b711e39affb4e5a7a364787253d4c09,624abba7ba601dea285a759b2c284965,BB EXTRA GB,2018-07,1000.0
1289,6ddf2bbe52cfb2b116c0af7d6c8eadac,5d853feeb09048ff7abde29cbaa8ec51,afbd221ba37a5d89aaf0d44a472f7ce7,BB EXTRA GB,2016-09,1250.0
1290,d41d8cd98f00b204e9800998ecf8427e,949e14e85d36002ffb954d42d3366936,51ee71e46ba64034adaf383345028fb8,BB EXTRA GB,2016-08,4250.0
1291,a0dbc62d46691cc5bcbb1fba05af06e7,78c4087043a3a66683e2d4fe45bdc910,424438db85bb009c33a929acc87f6a5e,BB EXTRA GB,2018-11,5400.0
1292,10b12aa5e21fc0dc01c253044c94e3f0,6a1fd0b95a2dfc30d773843a67568ca8,51dd163f48595e189673a80ad2a4608a,BB EXTRA GB,2019-10,850.0
1293,a3a99544f61248540c6615826955ed6a,0866e1a199b053b6762e99c9f7cacd6b,2a4da902ed19bf49303f5328d479ac5f,BB EXTRA GB,2017-07,250.0
1294,79252cc9136c20db7876b2dca54ff5fb,e190bddedee7e06e29f6720ad41c53f6,15b7127daad7532484caffc10ebd916a,BB EXTRA GB,2019-07,425.0
1295,f20faf7a2ee246cbcd427f21d883cea4,39c732d59a382683b146228fd887f34d,8eedf5ccbccb29b1c3ebfc7e2a7d4221,BB EXTRA GB,2019-10,4125.0
1296,390c6045803d1ed237954529c0fe81a1,d54af3961d00eb3e721ce7cc7574e4b4,19a92b49f733c4ece2ff7278a565c139,BB EXTRA GB,2018-10,1500.0
1297,7ddaf7361bc16dd62183767f044d0d96,50fd812f3a1633eb98074d45ff427d1b,c21217b5b92ed6591320214f88ceb7e9,BB EXTRA GB,2013-05,1250.0
1298,b297e76d28de5a7c47e6841bcb1fb371,6c4e0622eabb0cd72da7dee9ac9e1996,3671aef12aa20d351d9e11f01ad0c956,BB EXTRA GB,2018-11,1500.0
1299,1301bbe6d521f89a821e6ca74d9aadd3,02059e815d999bda708149ae263946d3,45636ddd123db631d63e246c5d004400,BB EXTRA GB,2019-09,2350.0
1300,56be2e09143276313dd9b3bc9898f915,9b711e39affb4e5a7a364787253d4c09,624abba7ba601dea285a759b2c284965,BB EXTRA GB,2019-07,850.0
1301,b9ff7c6d870b179c2b0f1b7adc0c8c77,b30b53ebc3474896e19e08b36a4f6751,efeab37d377b0f32b7f70b159f824652,BB EXTRA GB,2017-09,500.0
1302,fd4e6131d35294db04e27fae958c0dd2,38b2614973f3729c7c0afcf96f3e6657,c66d29463366bae43ed36e287f3dc359,BB EXTRA GB,2015-10,1000.0
1303,073ccbc9d9cdf62a8cb01301bac5deeb,2ea6c5e59c02744c036fe8ff6cccfb7c,0e6536070be7f081c6c08162792b0161,BB EXTRA GB,2017-09,750.0
1304,073ccbc9d9cdf62a8cb01301bac5deeb,2ea6c5e59c02744c036fe8ff6cccfb7c,0e6536070be7f081c6c08162792b0161,BB EXTRA GB,2020-06,2450.0
1305,d285cd403f0bcedf0072777ef9a724d7,59322724d5029e5667d19ae164cdc16d,efeab37d377b0f32b7f70b159f824652,BB EXTRA GB,2017-11,750.0
1306,541be7dd062746c12924c11410ce3a95,3e22148c54ddd8e19c3fdbf7c3dce200,75a384c0d769fc0744dd5b5faa8e6243,BB EXTRA GB,2020-06,425.0
1307,f309fe61d5cb7f33b20b273e7885a94d,a4ace850f2dd3b34c4f16ae6174a5603,adbc322bfa8580deac8b10caed3f41e8,BB EXTRA GB,2020-06,7425.0
1308,849884509eb379026b98c815c00f909a,e85fd21e8b6c3633b8bfe02df52072f2,536537d5fdf56a0d6be680ba8c34c314,BB EXTRA GB,2020-03,1700.0
1309,fa0c8ed6e92cef355b0e22b8223344e3,a1e2b9c2faf456eece4bb507dd044fcd,ae041952f243955016cb60d82413a8bf,BB EXTRA GB,2017-05,750.0
1310,6e591863b5992b27fb404843582c6b31,8894fe0208a0251fb645b953cdec93fc,b33d4fd5c08c2e1f67eb103c2fd5a12d,BB EXTRA GB,2018-09,1500.0
1311,5dc39e052fb564a0b32bb49a220fe346,cba1948cc25a31637e66da0876547528,af767dc09fffd878d8375e9cafdea10d,BB EXTRA GB,2018-01,750.0
1312,b297e76d28de5a7c47e6841bcb1fb371,6c4e0622eabb0cd72da7dee9ac9e1996,3671aef12aa20d351d9e11f01ad0c956,BB EXTRA GB,2020-04,3795.0
1313,1d92aca119edc3e39732e28c25153f3e,4c7a4769273c7a2eb4860a09f6376a70,b30293458c6565bc283bac15b92aa38d,BB EXTRA GB,2016-09,250.0
1314,390c6045803d1ed237954529c0fe81a1,d54af3961d00eb3e721ce7cc7574e4b4,19a92b49f733c4ece2ff7278a565c139,BB EXTRA GB,2016-09,750.0
1315,b73ee597cc07ba73fd7fbbacc8a261b7,01f29baefa8fabbd7351cc8260f56323,bb9f9455c1930ff40863113204a38010,BB EXTRA GB,2020-03,1500.0
1316,1d92aca119edc3e39732e28c25153f3e,4c7a4769273c7a2eb4860a09f6376a70,b30293458c6565bc283bac15b92aa38d,BB EXTRA GB,2020-03,2700.0
1317,073ccbc9d9cdf62a8cb01301bac5deeb,2ea6c5e59c02744c036fe8ff6cccfb7c,0e6536070be7f081c6c08162792b0161,BB EXTRA GB,2018-01,250.0
1318,fd4e6131d35294db04e27fae958c0dd2,38b2614973f3729c7c0afcf96f3e6657,c66d29463366bae43ed36e287f3dc359,BB EXTRA GB,2017-12,4250.0
1319,b8cf14a0e2d62badfdb44fdc03a5f512,6b2ff61c75c1d6e3d395ac781d4c45eb,99039bad828d9b5d423874e0cff39a28,BB EXTRA GB,2019-05,900.0
1320,3ce6fead610bb5ce0347510950c3e1fa,923659db0ab915e85c7c0c6aa499a0b9,760ec3b7ccf00772e69b861abc46316e,BB EXTRA GB,2018-01,750.0
1321,1d92aca119edc3e39732e28c25153f3e,4c7a4769273c7a2eb4860a09f6376a70,b30293458c6565bc283bac15b92aa38d,BB EXTRA GB,2019-01,42750.0
1322,5dc39e052fb564a0b32bb49a220fe346,cba1948cc25a31637e66da0876547528,af767dc09fffd878d8375e9cafdea10d,BB EXTRA GB,2018-09,1500.0
1323,8f53fe083cf1f2fc80a72ac036968920,0c43b8f3cee411b60f0d861c313e3245,574a05b330337a7fb427e43494c11676,BB EXTRA GB,2017-08,250.0
1324,113526336ee0884c6c13c5464d1626e0,0c61b4444535d58f3194444baea16bc0,928e8544c4ec0c20c7770e39afbc2591,BB EXTRA GB,2016-03,750.0
1325,fd4e6131d35294db04e27fae958c0dd2,38b2614973f3729c7c0afcf96f3e6657,c66d29463366bae43ed36e287f3dc359,BB EXTRA GB,2019-09,300.0
1326,3ce6fead610bb5ce0347510950c3e1fa,923659db0ab915e85c7c0c6aa499a0b9,760ec3b7ccf00772e69b861abc46316e,BB EXTRA GB,2017-09,3000.0
1327,d190c1dcf8fc76a8143ca9c0446bebf1,95ac85c80ab64e565eaeb12a71855f06,b2fb31d98d2df1204c6c6b93756fa74a,BB EXTRA GB,2019-05,8250.0
1328,5f4ca55d098f69d97842d9fb01f39388,b9da9406bc3b4efd58ac783573fd1a31,e242da2fe30ce1100564d0eadfe9727f,BB EXTRA GB,2016-06,1750.0
1329,c8303f3e470481c77475e0fb7162c57b,d1d1785fd3a15a110c8749bb62452a43,4ade2d4bdaffcf91d23c254a2c18da3e,BB EXTRA GB,2019-08,725.0
1330,7ae240b62cca05b9ab0af678122e7e5c,8d8472d39b270801553f2d5e7c06fe22,f8743da5d0bff84f9440fb44fce1bdc1,BB EXTRA GB,2019-08,15100.0
1331,bc569b12a7b642d268333d53528d4a89,88c14020a9be89e2432646d17ba7110d,212f98df400b90ac049561e18f4f53d9,BB EXTRA GB,2016-06,500.0
1332,919ba5f18ce708afcd4f545150021b0e,bd0cc5e96b24df6625fc68cbaf71b555,df4bc5da4eaaaab1d937c3fd2a699c3f,BB EXTRA GB,2019-08,9250.0
1333,503d257aaa9a246e2d457e7a51227206,4a57fe5bd1b4bd448cb092c2492152cb,c67ec5a03ed53f929fea44418932d5e6,BB EXTRA GB,2013-05,250.0
1334,390c6045803d1ed237954529c0fe81a1,d54af3961d00eb3e721ce7cc7574e4b4,19a92b49f733c4ece2ff7278a565c139,BB EXTRA GB,2016-04,1500.0
1335,5693fe3496dd2588d52cabe07469af1f,0e3e3cabb8b653645ad4268f318a80b8,ea80ab897faee5c372d67f28e5b47c54,BB EXTRA GB,2019-02,750.0
1336,d5904488d8a68c479c4cba71d5ebd0b8,bc5cc066d49637aa1c7457d6a51d1995,01c0a8dc69788eab4941941651198f6d,BB EXTRA GB,2020-04,1500.0
1337,61c9d66c0f3a8643352c6c5fb21b1982,ab608dcb7ae6ba13441cc05cd94dc572,ee1aaf041d1f095bccc38bc261119b1a,BB EXTRA GB,2016-08,900.0
1338,1d92aca119edc3e39732e28c25153f3e,4c7a4769273c7a2eb4860a09f6376a70,b30293458c6565bc283bac15b92aa38d,BB EXTRA GB,2019-02,54250.0
1339,b8cf14a0e2d62badfdb44fdc03a5f512,6b2ff61c75c1d6e3d395ac781d4c45eb,99039bad828d9b5d423874e0cff39a28,BB EXTRA GB,2019-08,935.0
1340,41042ac3c02255e76f028a507ea224b7,e600b4fc2b156fd93fdaeead7b2c2fba,45b57f995abc1efe0fc1a22ecdab55e7,BB EXTRA GB,2018-06,1500.0
1341,02e1927126eb0391bc6fb78113ea5525,d284e1191d20b572d37e0d3eaff43e3b,61c79ead1ea5eb6b1b982738e065578d,BB EXTRA GB,2019-10,1875.0
1342,5b3d8a02d7b8f2cebc44fa4145ad93a4,d640b197baadb810688067e7bc75d96b,c039e76bd87d8de22be0bb8b59f71f80,BB EXTRA GB,2018-08,15000.0
1343,6ddf2bbe52cfb2b116c0af7d6c8eadac,5d853feeb09048ff7abde29cbaa8ec51,afbd221ba37a5d89aaf0d44a472f7ce7,BB EXTRA GB,2017-10,3250.0
1344,fb492dec013ea61013ac6d85897b0f19,815715720a60e6f24a27fce7f2a0a5ba,720f87280ca7e9616dff12f9a918a2b3,BB EXTRA GB,2019-02,500.0
1345,15094d516ea903fce925fc97624f86cd,214cbb1651fa329cf02ef1821fc0e44e,5852e0a1ad6e7205aa85b0857cc29311,BB EXTRA GB,2019-02,750.0
1346,ba4e4da11ab5a8c8b03cd9b6e884f00c,4b9af272beef497a56eb5f960281c3c3,3f4ea2e83a14eb06ece78fcb6f7d96de,BB EXTRA GB,2017-08,1000.0
1347,79252cc9136c20db7876b2dca54ff5fb,e190bddedee7e06e29f6720ad41c53f6,15b7127daad7532484caffc10ebd916a,BB EXTRA GB,2016-06,250.0
1348,b8cf14a0e2d62badfdb44fdc03a5f512,6b2ff61c75c1d6e3d395ac781d4c45eb,99039bad828d9b5d423874e0cff39a28,BB EXTRA GB,2020-04,2325.0
1349,16470e8abcff03f45c4b0dcab6290d85,af66a61a98c385584e3fccfd8dcc5412,1eca97f3ce8ee40e866677fdccc1d60e,BB EXTRA GB,2019-04,9000.0
1350,b73ee597cc07ba73fd7fbbacc8a261b7,01f29baefa8fabbd7351cc8260f56323,bb9f9455c1930ff40863113204a38010,BB EXTRA GB,2017-08,750.0
1351,b8cf14a0e2d62badfdb44fdc03a5f512,6b2ff61c75c1d6e3d395ac781d4c45eb,99039bad828d9b5d423874e0cff39a28,BB EXTRA GB,2019-10,765.0
1352,dd10166ec89e9ccf6ed04b5841495a99,dd5253ea4772b427cc0e87ff6535b058,bdfc0b71edc02a021536f91cff85f00a,BB EXTRA GB,2016-03,250.0
1353,59b33cd0df3eb483e597314a245676e4,2f60b16e58320a419a9b19d502ff7701,22985a4b455bfa6d1159e6f2de6310d8,BB EXTRA GB,2020-05,800.0
1354,44c7d1fc66286b0d03b6602472c79583,287cde10ae103ec451caeb0d47b7575c,0f1767cecb2a3b6f57e3e61b4c645f03,BB EXTRA GB,2016-03,2500.0
1355,2cbcbda3ebcac1d101ea1612bb75fb36,b053bbb012c17bbc54ea279c6d9fa034,ed7232befca03d406729c77389c0360f,BB EXTRA GB,2019-08,425.0
1356,e8a7c602cffd42267a0e930b0225e7d8,0fb8c557d22f3fafbf573d925b8d5f96,b2f881d07b3b2debbee9ab04562b3f62,BB EXTRA GB,2018-05,6000.0
1357,2722700c496ddd36e96aac5730d96725,733f5c3b394b6e2779e1f01f16068417,c072f6ba27866d25c37011a84c73a637,BB EXTRA GB,2016-04,750.0
1358,15094d516ea903fce925fc97624f86cd,214cbb1651fa329cf02ef1821fc0e44e,5852e0a1ad6e7205aa85b0857cc29311,BB EXTRA GB,2017-03,750.0
1359,7b4bd18c25d505f1158b10f9b6dee8a2,b9a3c0c50d4d15474e8ca0ea71ccc4cb,079c62b4df4fda95d55f2c73a7e4ba9e,BB EXTRA GB,2020-05,850.0
1360,1b4cb205c8cd6f6b3d9677e856f58563,2a754752a65696b63963569c4556e2c6,c5428e94e8410e8a80ea4585925fd36a,BB EXTRA GB,2018-11,1500.0
1361,dc4c503483f5a1f677928a24476e9cf6,fc03b76767d7b230a4b5f69846dd1305,e06e06014d72e3933aa6baf9a1a7955b,BB EXTRA GB,2020-05,1875.0
1362,760d3f065844ea93caba4861b87d093d,9d5311c379eff7df6239a6e74227138d,178b7b691f358eb22a686299a2cf44df,BB EXTRA GB,2020-04,850.0
1363,fa0c8ed6e92cef355b0e22b8223344e3,a1e2b9c2faf456eece4bb507dd044fcd,ae041952f243955016cb60d82413a8bf,BB EXTRA GB,2017-03,3750.0
1364,56be2e09143276313dd9b3bc9898f915,9b711e39affb4e5a7a364787253d4c09,624abba7ba601dea285a759b2c284965,BB EXTRA GB,2020-04,6000.0
1365,95d08da5227bc513d6c3433a51b68c5c,130a75d8233d72dc5dce070522818bea,dd9255113bd2889330fd040a0b3f2a6c,BB EXTRA GB,2019-06,425.0
1366,ea0e08378e34095bc49bdd71429dddb8,819cb6072b7f743d7a35d187956afab4,722d7d98a2238ce4770a7857c6a852e9,BB EXTRA GB,2016-08,750.0
1367,de5417a8d087bd744823e3d62e413997,086bd45995b95b46a7a7b9dcfea9d296,6372c60a4f9c74f14b2b478bca95545c,BB EXTRA GB,2020-04,300.0
1368,cc2d60ad0d0d1335e1db97c80c671b5c,d0e0df685d7644db08fc90e6ac6c0d22,cd75523b70250659ff737bf24eb46e93,BB EXTRA GB,2016-08,2750.0
1369,d41d8cd98f00b204e9800998ecf8427e,949e14e85d36002ffb954d42d3366936,51ee71e46ba64034adaf383345028fb8,BB EXTRA GB,2020-04,22400.0
1370,92eb59c5a5b6492994a73f1225abb68e,9add9ec21eb9eefff97069a904cd9bd4,175bf7d598d4c67236a0cde6552edf00,BB EXTRA GB,2018-06,1500.0
1371,919ba5f18ce708afcd4f545150021b0e,bd0cc5e96b24df6625fc68cbaf71b555,df4bc5da4eaaaab1d937c3fd2a699c3f,BB EXTRA GB,2020-04,11635.0
1372,919ba5f18ce708afcd4f545150021b0e,bd0cc5e96b24df6625fc68cbaf71b555,df4bc5da4eaaaab1d937c3fd2a699c3f,BB EXTRA GB,2016-03,3000.0
1373,a40809d67395ab303fb8ddd8fc52aaf0,9c1b9f6d009bf32f4a978b98215763b6,7c4bd2558a57e0a2cd4655468ed5767b,BB EXTRA GB,2020-02,425.0
1374,13f19138256905524bcb7ece4c543881,4331912302921124842662df944ba046,ad0a2b08875279cb25d8afd74a681db7,BB EXTRA GB,2020-07,200.0
1375,6ddf2bbe52cfb2b116c0af7d6c8eadac,5d853feeb09048ff7abde29cbaa8ec51,afbd221ba37a5d89aaf0d44a472f7ce7,BB EXTRA GB,2019-09,1900.0
1376,ef7893260e3f3f1d6b7b350d2c4d7597,9cce11d3fb4e2be8a4f836907220e850,6c8abeb6dd66eed51f8a628072c53ee7,BB EXTRA GB,2020-03,500.0
1377,7ae240b62cca05b9ab0af678122e7e5c,8d8472d39b270801553f2d5e7c06fe22,f8743da5d0bff84f9440fb44fce1bdc1,BB EXTRA GB,2018-09,1500.0
1378,15207a9566a07aab5283858107e3c76c,b5bb5da2527ef639a03cd945fcef3c54,41d00ebcbb6ac56d5674f234966261dc,BB EXTRA GB,2020-05,700.0
1379,916a1ebbc571dc3d9758c078a5069f44,e17407c2f6581dc7f32e9e3c30e6e64b,bfd6f9cc3ed23376dd9141e38f26cbe4,BB EXTRA GB,2016-10,250.0
1380,a79acd0f0ae07b12fa7cf085a85721d8,377b852bac7b15a7d75adb2e487e85c8,592afb5ecd4a0b52bd4c29962feb511e,BB EXTRA GB,2019-02,1000.0
1381,8fa50cb991042dd546a96141ec138fe6,c310c8a2a64c63c047e5c05c546aa57d,c1a88711a769e4b74af51d1c978c71e1,BB EXTRA GB,2019-05,750.0
1382,6e591863b5992b27fb404843582c6b31,8894fe0208a0251fb645b953cdec93fc,b33d4fd5c08c2e1f67eb103c2fd5a12d,BB EXTRA GB,2018-06,750.0
1383,7ae240b62cca05b9ab0af678122e7e5c,8d8472d39b270801553f2d5e7c06fe22,f8743da5d0bff84f9440fb44fce1bdc1,BB EXTRA GB,2019-05,42750.0
1384,f6b26042c553980b980c65fa17863e48,5fe6167e991cf9e66f99d5e65b725fa1,669a7bfa719dd0c7b73d9d6d8eef315b,BB EXTRA GB,2017-05,3000.0
1385,a37d66b98e54b33a707382dc0ac905b2,2b60f8ffb99f7932ee00cdd291fb1dd5,1e18e8301408434bc3320d0db9f7d17e,BB EXTRA GB,2019-06,100.0
1386,d2e155cbe1938921c2fbf9e6114ce47f,e0acecc8cf10f8ad9cd58cf9522f3ade,454134c182ba17319f8e117565937855,BB EXTRA GB,2018-04,500.0
1387,e27efc248ee2433fdeb99674f3c2d234,4a53c2f008c7fcb139a7f3b90e2b0f85,e92e460daa0be0f4b80b0e215cfdf579,BB EXTRA GB,2020-07,425.0
1388,56be2e09143276313dd9b3bc9898f915,9b711e39affb4e5a7a364787253d4c09,624abba7ba601dea285a759b2c284965,BB EXTRA GB,2017-08,750.0
1389,749dd0c2742e457e58e81ee0d417721f,c0b9b69c2eec99a771c4fd592e2ac17c,baea864a9079e65379b91212d576b133,BB EXTRA GB,2016-12,1250.0
1390,919ba5f18ce708afcd4f545150021b0e,bd0cc5e96b24df6625fc68cbaf71b555,df4bc5da4eaaaab1d937c3fd2a699c3f,BB EXTRA GB,2019-06,8525.0
1391,92eb59c5a5b6492994a73f1225abb68e,9add9ec21eb9eefff97069a904cd9bd4,175bf7d598d4c67236a0cde6552edf00,BB EXTRA GB,2018-08,1500.0
1392,916a1ebbc571dc3d9758c078a5069f44,e17407c2f6581dc7f32e9e3c30e6e64b,bfd6f9cc3ed23376dd9141e38f26cbe4,BB EXTRA GB,2017-09,750.0
1393,fd4e6131d35294db04e27fae958c0dd2,38b2614973f3729c7c0afcf96f3e6657,c66d29463366bae43ed36e287f3dc359,BB EXTRA GB,2018-07,250.0
1394,282a5805478d0a54e6d47804a51856f0,21aaf0944bbc5257be10717f97c38c18,0028ee114cbf49af3da56010f4f0d528,BB EXTRA GB,2018-02,2500.0
