,ACCOUNT_NUM.hash,Megaline_Package,Megaline_Month_Subscribed,Megaline_Rental,Megaline_One_Time_Charge,Package_Type,MEDIUM
2801,db55d4b17a1817d95f72264e60a2d7b9,"['AB Copper Access Bearer', 'SLT Voice Service']","['2018-08', '2018-08']",[],[],"['Other', 'Voice']","['MC', 'MC']"
2802,db5dc085aa4b36d01ab6a9a713b08f20,"['AB Copper Access Bearer', 'SLT Voice Service']","['2018-08', '2018-08']",[],[],"['Other', 'Voice']","['MC', 'MC']"
2803,db9f94eddffe8b45e9e51ef3fe19166f,"['AB Copper Access Bearer', 'SLT Voice Service', 'BB SLT BroadBand Service']","['2018-08', '2018-08', '2018-08']",[790.0],[],"['Other', 'Voice', 'BB']","['MC', 'MC', 'MC']"
2804,dba737b29330ff976f996c0ed532c3f0,"['SLT Voice Service', 'BB SLT BroadBand Service', 'AB Copper Access Bearer']","['2018-08', '2018-08', '2018-08']",[450.0],[],"['Voice', 'BB', 'Other']","['MC', 'MC', 'MC']"
2805,dbaa2345f60ee29f6daa52326eaa715f,"['AB Copper Access Bearer', 'SLT Voice Service', 'BB SLT BroadBand Service']","['2018-08', '2019-10', '2019-10']",[2690.0],[],"['Other', 'Voice', 'BB']","['MC', 'MC', 'MC']"
2806,dbbb4011c6cc809850aa01f8ff5fe922,"['AB Copper Access Bearer', 'SLT Voice Service', 'SLT PeoTV Service', 'BB SLT BroadBand Service']","['2018-08', '2018-08', '2018-08', '2020-07']","[899.0, 450.0]",[],"['Other', 'Voice', 'PeoTV', 'BB']","['MC', 'MC', 'MC', 'MC']"
2807,dbbf1a6a206ddd7f3f590b758a98bb18,"['AB Copper Access Bearer', 'SLT Voice Service', 'SLT PeoTV Service', 'BB SLT BroadBand Service']","['2018-08', '2018-08', '2018-08', '2019-10']","[899.0, 450.0]",[],"['Other', 'Voice', 'PeoTV', 'BB']","['MC', 'MC', 'MC', 'MC']"
2808,dbdd7a5d60e9dae3c4d1d7c857c2c23a,"['SLT Voice Service', 'AB Copper Access Bearer']","['2018-08', '2018-08']",[],[],"['Voice', 'Other']","['MC', 'MC']"
2809,dbe8120408d95a59a2d0081597148c54,"['SLT Voice Service', 'AB Copper Access Bearer', 'SLT PeoTV Service']","['2018-08', '2018-08', '2018-08']",[899.0],[],"['Voice', 'Other', 'PeoTV']","['MC', 'MC', 'MC']"
2810,dbee812ebc15f6c8a1357521f5fdda46,"['AB Copper Access Bearer', 'SLT Voice Service', 'SLT PeoTV Service']","['2018-08', '2018-08', '2020-02']",[690.0],[],"['Other', 'Voice', 'PeoTV']","['MC', 'MC', 'MC']"
2811,dbee92f5b3f3d6bd915438379b06dd1a,"['SLT PeoTV Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['2018-08', '2018-08', '2019-10']","[899.0, 450.0]",[],"['PeoTV', 'Other', 'BB']","['MC', 'MC', 'MC']"
2812,dc00870cbc8741d4f959b1ae0e39391a,"['SLT Voice Service', 'AB Copper Access Bearer']","['2018-08', '2018-08']",[],[],"['Voice', 'Other']","['MC', 'MC']"
2813,dc1b8b19b5fa63a1c60ccbc796a2e0a1,"['AB Megaline Startup', 'AB Megaline', 'SLT Voice Service', 'AB Copper Access Bearer']","['2019-07', '2019-07', '2019-07', '2019-07']",[],[],"['Other', 'Other', 'Voice', 'Other']","['MC', 'MC']"
2814,dc2848cfcf632679a3928ed71017c494,"['SLT Voice Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['2018-08', '2018-08', '2018-08']",[],[],"['Voice', 'Other', 'BB']","['MC', 'MC', 'MC']"
2815,dc657ec1f4e59d66c0cbc42ccefcadbf,['AB Copper Access Bearer'],['2018-08'],[],[],['Other'],['MC']
2816,dc89c97abbdbf84f7e6522267fa0650a,"['SLT PeoTV Service', 'AB WireLess Access', 'BB SLT BroadBand Service', 'AB Copper Access Bearer', 'SLT Voice Service']","['2018-08', '2020-02', '2020-02', '2020-07', '2020-07']","[1499.0, 0.0]",[],"['PeoTV', 'Other', 'BB', 'Other', 'Voice']","['MC', 'MC', 'MC', 'MC', 'MC']"
2817,dc92a6fad0098b39f01884e1e630a489,"['SLT Voice Service', 'AB Copper Access Bearer']","['2018-08', '2018-08']",[],[],"['Voice', 'Other']","['MC', 'MC']"
2818,dc9f4274329783c1c9bb0cf61055c9a8,"['SLT Voice Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['2018-08', '2018-08', '2018-08']",[1490.0],[],"['Voice', 'Other', 'BB']","['MC', 'MC', 'MC']"
2819,dcab884afd6c1a13df78119714e9b76e,"['SLT PeoTV Service', 'AB WireLess Access', 'BB SLT BroadBand Service', 'SLT Voice Service', 'AB Copper Access Bearer']","['2018-08', '2020-07', '2020-07', '2020-07', '2020-07']","[899.0, 13690.0]",[],"['PeoTV', 'Other', 'BB', 'Voice', 'Other']","['MC', 'MC', 'MC', 'MC', 'MC']"
2820,dcbb4b3942c912d5f44cdf5d7c25b14d,"['SLT Voice Service', 'AB Copper Access Bearer', 'SLT PeoTV Service', 'BB SLT BroadBand Service']","['2018-08', '2018-08', '2018-08', '2018-08']",[899.0],[],"['Voice', 'Other', 'PeoTV', 'BB']","['MC', 'MC', 'MC', 'MC']"
2821,dcc15eec9acd2a2372c60cb134a37540,"['AB Copper Access Bearer', 'SLT Voice Service']","['2018-08', '2018-08']",[],[],"['Other', 'Voice']","['MC', 'MC']"
2822,dcdd17007eadd786ef5e82e76a9afce4,"['AB Copper Access Bearer', 'SLT Voice Service', 'SLT PeoTV Service', 'BB SLT BroadBand Service']","['2018-08', '2018-08', '2018-08', '2019-02']","[899.0, 450.0]",[],"['Other', 'Voice', 'PeoTV', 'BB']","['MC', 'MC', 'MC', 'MC']"
2823,dcf7e5933dc63af8142dc1692a918072,"['AB Copper Access Bearer', 'SLT Voice Service']","['2018-08', '2018-08']",[],[],"['Other', 'Voice']","['MC', 'MC']"
2824,dcfe5ef779e93f5cf5afde254c1b5c1f,"['SLT PeoTV Service', 'AB Copper Access Bearer', 'SLT Voice Service', 'BB SLT BroadBand Service']","['2018-08', '2018-08', '2018-08', '2018-08']","[899.0, 790.0]",[],"['PeoTV', 'Other', 'Voice', 'BB']","['MC', 'MC', 'MC', 'MC']"
2825,dd39fb33d7c7736181617d0a07da0551,"['AB Copper Access Bearer', 'SLT PeoTV Service']","['2018-08', '2018-08']",[550.0],[],"['Other', 'PeoTV']","['MC', 'MC']"
2826,dd3e7c30205eb7d1cbdd8e5bf4fe8e58,"['SLT Voice Service', 'SLT PeoTV Service', 'BB SLT BroadBand Service', 'AB Copper Access Bearer']","['2018-07', '2018-07', '2018-07', '2018-12']","[899.0, 450.0]",[],"['Voice', 'PeoTV', 'BB', 'Other']","['MC', 'MC', 'MC', 'MC']"
2827,dd4370f9b5dc919f9869f092b0fab76c,"['AB Copper Access Bearer', 'SLT Voice Service', 'BB SLT BroadBand Service']","['2018-08', '2018-08', '2019-05']",[990.0],[],"['Other', 'Voice', 'BB']","['MC', 'MC', 'MC']"
2828,dd5253ea4772b427cc0e87ff6535b058,"['AB Copper Access Bearer', 'AB WireLess Access', 'SLT Voice Service', 'SLT PeoTV Service', 'BB SLT BroadBand Service']","['2018-08', '2018-11', '2018-11', '2019-05', '2020-01']","[1499.0, 2690.0]",[],"['Other', 'Other', 'Voice', 'PeoTV', 'BB']","['MC', 'MC', 'MC', 'MC', 'MC']"
2829,dd596ae893293795f843346230b7c3a5,"['SLT PeoTV Service', 'SLT Voice Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['2018-08', '2018-08', '2018-08', '2019-02']","[1000.0, 450.0]",[],"['PeoTV', 'Voice', 'Other', 'BB']","['MC', 'MC', 'MC', 'MC']"
2830,dd9787ccd1a8098a4fce57f66267eadf,"['SLT Voice Service', 'AB Copper Access Bearer']","['2018-08', '2018-08']",[],[],"['Voice', 'Other']","['MC', 'MC']"
2831,dd9ff0c693720a1b58fe679859063bc5,"['SLT Voice Service', 'BB SLT BroadBand Service']","['2018-08', '2019-10']",[740.0],[],"['Voice', 'BB']","['MC', 'MC']"
2832,dda37eaaec4b2895d9681f934ef36e20,"['AB Copper Access Bearer', 'SLT Voice Service', 'SLT PeoTV Service', 'BB SLT BroadBand Service']","['2018-08', '2018-08', '2018-09', '2019-10']","[899.0, 450.0]",[],"['Other', 'Voice', 'PeoTV', 'BB']","['MC', 'MC', 'MC', 'MC']"
2833,ddd51889aa0e82b49378ad7e17e64524,['AB Copper Access Bearer'],['2018-08'],[],[],['Other'],['MC']
2834,dde8a26d505e144f6adea88761aad2f7,"['SLT Voice Service', 'AB Copper Access Bearer']","['2018-08', '2018-08']",[],[],"['Voice', 'Other']","['MC', 'MC']"
2835,ddf88d68e3584ed69a4eef250e5d8235,"['AB Copper Access Bearer', 'SLT Voice Service']","['2018-08', '2018-08']",[],[],"['Other', 'Voice']","['MC', 'MC']"
2836,de068a4ce0b062f42212e3471c5ef0d7,"['BB SLT BroadBand Service', 'SLT PeoTV Service', 'AB Copper Access Bearer', 'SLT Voice Service']","['2020-08', '2020-08', '2020-08', '2020-08']","[1490.0, 899.0]",[],"['BB', 'PeoTV', 'Other', 'Voice']","['MC', 'MC', 'MC', 'MC']"
2837,de3be8568f11673920d48a608f59b5db,['SLT Voice Service'],['2018-08'],[],[],['Voice'],['MC']
2838,de52702a328d6e2af94e787741be8d7d,"['SLT PeoTV Service', 'SLT Voice Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['2019-01', '2019-01', '2019-01', '2019-01']","[899.0, 450.0]",[],"['PeoTV', 'Voice', 'Other', 'BB']","['MC', 'MC', 'MC', 'MC']"
2839,de63d6251cd2bef9fff95c644855a5e2,"['AB Copper Access Bearer', 'SLT Voice Service']","['2018-08', '2018-08']",[],[],"['Other', 'Voice']","['MC', 'MC']"
2840,de6b07bb076db11ba685a574597ee60d,"['BB SLT BroadBand Service', 'SLT Voice Service']","['2018-08', '2018-08']",[1600.0],[],"['BB', 'Voice']","['MC', 'MC']"
2841,de8defa43bb9ac561c4f573f798f7b68,"['AB Copper Access Bearer', 'SLT Voice Service', 'BB SLT BroadBand Service']","['2018-08', '2018-08', '2018-09']",[1490.0],[],"['Other', 'Voice', 'BB']","['MC', 'MC', 'MC']"
2842,de9aab885615c480911924d089f956f1,"['SLT Voice Service', 'SLT PeoTV Service', 'AB Copper Access Bearer']","['2018-08', '2018-08', '2018-08']",[1099.0],[],"['Voice', 'PeoTV', 'Other']","['MC', 'MC', 'MC']"
2843,deaa8e9304350368e7a1b31ca91e0966,"['SLT PeoTV Service', 'AB Copper Access Bearer', 'SLT Voice Service', 'BB SLT BroadBand Service']","['2018-08', '2018-08', '2018-08', '2019-10']","[1099.0, 1490.0]",[],"['PeoTV', 'Other', 'Voice', 'BB']","['MC', 'MC', 'MC', 'MC']"
2844,debb77ec336df18b851fd78f0013e8fd,"['SLT Voice Service', 'AB Copper Access Bearer']","['2020-08', '2020-08']",[],[],"['Voice', 'Other']","['MC', 'MC']"
2845,debfdf902f5c350afde1233555ef9ae6,['SLT PeoTV Service'],['2019-04'],[],[],['PeoTV'],['MC']
2846,decb516b847c066eb0899dbec51e40e1,"['AB Copper Access Bearer', 'SLT Voice Service']","['2018-08', '2018-08']",[],[],"['Other', 'Voice']","['MC', 'MC']"
2847,decf5789902d359999d5c495f3dd451e,"['AB Copper Access Bearer', 'SLT Voice Service']","['2018-08', '2018-08']",[],[],"['Other', 'Voice']","['MC', 'MC']"
2848,dee353476ebf67f9a8b08eca6c2326b3,"['AB Copper Access Bearer', 'SLT Voice Service']","['2018-08', '2018-08']",[],[],"['Other', 'Voice']","['MC', 'MC']"
2849,df1e4af0e56cd73433d876aa0bad1a0d,"['SLT Voice Service', 'AB Copper Access Bearer']","['2018-08', '2018-08']",[],[],"['Voice', 'Other']","['MC', 'MC']"
2850,df2ee2857eeb9ed7e542d8cd00ee9027,"['AB Copper Access Bearer', 'SLT Voice Service']","['2018-08', '2018-08']",[],[],"['Other', 'Voice']","['MC', 'MC']"
2851,df3b09dc7654dda79efe637970199533,"['AB Copper Access Bearer', 'SLT Voice Service', 'BB SLT BroadBand Service']","['2018-08', '2018-08', '2018-08']",[740.0],[],"['Other', 'Voice', 'BB']","['MC', 'MC', 'MC']"
2852,df42f109781d3f3314df8fc89001dd37,"['SLT PeoTV Service', 'SLT Voice Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['2019-02', '2019-03', '2019-10', '2019-10']","[1099.0, 5500.0]",[],"['PeoTV', 'Voice', 'Other', 'BB']","['MC', 'MC', 'MC', 'MC']"
2853,df4cead5fdd217ea679e8fd59935604b,"['SLT Voice Service', 'AB Copper Access Bearer', 'SLT PeoTV Service']","['2018-08', '2018-08', '2018-08']",[899.0],[],"['Voice', 'Other', 'PeoTV']","['MC', 'MC', 'MC']"
2854,df54f3cec9f5152d8e114e24368096fd,"['AB Copper Access Bearer', 'SLT Voice Service', 'SLT PeoTV Service', 'BB SLT BroadBand Service']","['2018-08', '2018-08', '2018-08', '2018-08']","[1099.0, 990.0]",[],"['Other', 'Voice', 'PeoTV', 'BB']","['MC', 'MC', 'MC', 'MC']"
2855,df6875fca2553cd02b0e015f7bbd8497,['AB Megaline'],['2019-04'],[],[],['Other'],[]
2856,df7257328cbe465e049d30cf43dbb3a3,"['AB Copper Access Bearer', 'SLT PeoTV Service', 'SLT Voice Service']","['2020-07', '2020-07', '2020-07']",[899.0],[],"['Other', 'PeoTV', 'Voice']","['MC', 'MC', 'MC']"
2857,df76f5d1896fb8192f429424c203b1ff,"['AB Copper Access Bearer', 'SLT Voice Service']","['2018-08', '2018-08']",[],[],"['Other', 'Voice']","['MC', 'MC']"
2858,df76fec71b5b8a47390aa5ea4d6ebd78,"['AB Copper Access Bearer', 'SLT Voice Service', 'BB SLT BroadBand Service']","['2018-08', '2018-08', '2018-08']",[1490.0],[],"['Other', 'Voice', 'BB']","['MC', 'MC', 'MC']"
2859,df7eb48265e3bfa4ab1c5f0396901ebb,"['SLT Voice Service', 'AB Copper Access Bearer']","['2018-08', '2018-08']",[],[],"['Voice', 'Other']","['MC', 'MC']"
2860,df81701eeeab0d40aafacfc00edb1a6d,"['SLT Voice Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['2018-08', '2018-08', '2019-10']",[450.0],[],"['Voice', 'Other', 'BB']","['MC', 'MC', 'MC']"
2861,dfb1ceb07374c745978fa65588772fce,"['BB SLT BroadBand Service', 'SLT PeoTV Service', 'SLT Voice Service', 'AB Copper Access Bearer']","['2018-08', '2018-08', '2018-08', '2018-08']","[390.0, 899.0]",[],"['BB', 'PeoTV', 'Voice', 'Other']","['MC', 'MC', 'MC', 'MC']"
2862,dfdee62213d6a832daf5f02690d45fc7,['AB Copper Access Bearer'],['2018-08'],[],[],['Other'],['MC']
2863,dfdf098551205e2d624e49abdceb1c1c,"['SLT PeoTV Service', 'SLT Voice Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['2018-08', '2018-08', '2018-08', '2019-10']","[1099.0, 1490.0]",[],"['PeoTV', 'Voice', 'Other', 'BB']","['MC', 'MC', 'MC', 'MC']"
2864,e01596721d2eb566c0c38949cb5ed06b,"['SLT Voice Service', 'AB Copper Access Bearer']","['2019-11', '2019-11']",[],[],"['Voice', 'Other']","['MC', 'MC']"
2865,e016525e9ecc24678ac1c41b8dbbd67a,"['SLT Voice Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['2018-08', '2018-08', '2019-10']",[450.0],[],"['Voice', 'Other', 'BB']","['MC', 'MC', 'MC']"
2866,e02f3f177fd01091dda7751660396604,['AB Copper Access Bearer'],['2019-10'],[],[],['Other'],['MC']
2867,e04722d49629bbee262f96938f8e2ab8,"['AB Copper Access Bearer', 'SLT Voice Service', 'SLT PeoTV Service', 'BB SLT BroadBand Service']","['2018-08', '2018-08', '2018-08', '2018-08']","[899.0, 390.0]",[],"['Other', 'Voice', 'PeoTV', 'BB']","['MC', 'MC', 'MC', 'MC']"
2868,e04b93661c2af2468cbcd90cc610c9ae,"['AB Copper Access Bearer', 'SLT Voice Service']","['2018-08', '2020-01']",[],[],"['Other', 'Voice']","['MC', 'MC']"
2869,e0502e51979f1f097e8bf05ac5d31934,"['AB Copper Access Bearer', 'SLT Voice Service']","['2018-08', '2018-08']",[],[],"['Other', 'Voice']","['MC', 'MC']"
2870,e05362129a94b4d31412c7d22a11e057,"['SLT PeoTV Service', 'SLT Voice Service', 'BB SLT BroadBand Service']","['2018-08', '2018-08', '2018-08']","[899.0, 390.0]",[],"['PeoTV', 'Voice', 'BB']","['MC', 'MC', 'MC']"
2871,e05e86eb7b7cc8d7f0c9f4be0c8aff9f,"['AB Copper Access Bearer', 'SLT Voice Service', 'BB SLT BroadBand Service']","['2018-09', '2018-09', '2018-09']",[1490.0],[],"['Other', 'Voice', 'BB']","['MC', 'MC', 'MC']"
2872,e05e8d02588ba08e8b2de7fd248b3e14,"['SLT Voice Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['2018-08', '2018-08', '2019-10']",[890.0],[],"['Voice', 'Other', 'BB']","['MC', 'MC', 'MC']"
2873,e063d5e3e89a23dd9e03a637350afb61,['SLT PeoTV Service'],['2018-08'],[550.0],[],['PeoTV'],['MC']
2874,e06596d86276a6c08f2deb39a7b68f5d,"['AB Copper Access Bearer', 'SLT Voice Service', 'SLT PeoTV Service', 'BB SLT BroadBand Service']","['2019-08', '2019-08', '2019-08', '2020-07']","[1499.0, 450.0]",[],"['Other', 'Voice', 'PeoTV', 'BB']","['MC', 'MC', 'MC', 'MC']"
2875,e0760f53a2674153062261e224db3f3f,"['AB Copper Access Bearer', 'SLT Voice Service', 'BB SLT BroadBand Service']","['2020-02', '2020-02', '2020-02']",[1490.0],[],"['Other', 'Voice', 'BB']","['MC', 'MC', 'MC']"
2876,e079f4b178f254dc341fe378ca5339c6,"['AB Copper Access Bearer', 'SLT Voice Service']","['2018-08', '2018-08']",[],[],"['Other', 'Voice']","['MC', 'MC']"
2877,e07c46807f5eeeb1fe0483b61b2470a1,"['AB Copper Access Bearer', 'SLT Voice Service']","['2018-08', '2018-08']",[],[],"['Other', 'Voice']","['MC', 'MC']"
2878,e097876f3df0b8d25ad31abb94ac6888,['SLT Voice Service'],['2018-08'],[],[],['Voice'],['MC']
2879,e0a3bbb3567005125cf049ca75b70ef8,"['BB SLT BroadBand Service', 'SLT PeoTV Service', 'AB Copper Access Bearer', 'SLT Voice Service']","['2019-05', '2019-05', '2019-05', '2019-05']","[1290.0, 899.0]",[],"['BB', 'PeoTV', 'Other', 'Voice']","['MC', 'MC', 'MC', 'MC']"
2880,e0acecc8cf10f8ad9cd58cf9522f3ade,"['AB Copper Access Bearer', 'SLT Voice Service', 'BB SLT BroadBand Service']","['2018-08', '2018-08', '2018-08']",[1490.0],[],"['Other', 'Voice', 'BB']","['MC', 'MC', 'MC']"
2881,e0e16275eab60ed6f36ffc21f09a5844,"['SLT Voice Service', 'AB Copper Access Bearer', 'SLT PeoTV Service', 'BB SLT BroadBand Service']","['2018-08', '2018-08', '2018-08', '2020-08']","[899.0, 450.0]",[],"['Voice', 'Other', 'PeoTV', 'BB']","['MC', 'MC', 'MC', 'MC']"
2882,e0f4d836dfa18fa4f0019135fee3afe6,['SLT Voice Service'],['2019-08'],[],[],['Voice'],['MC']
2883,e13060ea56e625531fd54872f5e16428,"['AB Copper Access Bearer', 'SLT Voice Service']","['2018-08', '2019-07']",[],[],"['Other', 'Voice']","['MC', 'MC']"
2884,e134fcd819d2ea121daa8905f04354dc,"['AB Megaline', 'BB SLT BroadBand Service', 'SLT Voice Service', 'SLT PeoTV Service', 'AB Copper Access Bearer']","['2020-02', '2020-02', '2020-02', '2020-02', '2020-02']","[990.0, 899.0]",[],"['Other', 'BB', 'Voice', 'PeoTV', 'Other']","['MC', 'MC', 'MC', 'MC']"
2885,e13e06edb5b813521bf9a974f29e2abd,['AB Megaline'],['2019-12'],[],[],['Other'],[]
2886,e1589256c7526d2239b34f381b5b9729,"['BB SLT BroadBand Service', 'AB Copper Access Bearer']","['2020-02', '2020-02']",[1490.0],[],"['BB', 'Other']","['MC', 'MC']"
2887,e17407c2f6581dc7f32e9e3c30e6e64b,"['SLT Voice Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['2018-08', '2018-08', '2019-10']",[1490.0],[],"['Voice', 'Other', 'BB']","['MC', 'MC', 'MC']"
2888,e17a3781fb0ddfe9311bf9779e8365eb,"['SLT Voice Service', 'SLT PeoTV Service', 'AB Copper Access Bearer']","['2018-08', '2018-08', '2018-08']",[899.0],[],"['Voice', 'PeoTV', 'Other']","['MC', 'MC', 'MC']"
2889,e18253796b08fc1f15f105227f98d5c8,"['AB Copper Access Bearer', 'SLT Voice Service']","['2018-08', '2018-08']",[],[],"['Other', 'Voice']","['MC', 'MC']"
2890,e190bddedee7e06e29f6720ad41c53f6,"['SLT Voice Service', 'BB SLT BroadBand Service']","['2018-08', '2018-12']",[1490.0],[],"['Voice', 'BB']","['MC', 'MC']"
2891,e1dda300da26ab86ce65d3d73d22ecd0,"['SLT Voice Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['2018-08', '2018-08', '2018-12']",[1990.0],[],"['Voice', 'Other', 'BB']","['MC', 'MC', 'MC']"
2892,e1e683743074d22eb31defa4a343ffb1,"['AB Copper Access Bearer', 'SLT Voice Service']","['2020-08', '2020-08']",[],[],"['Other', 'Voice']","['MC', 'MC']"
2893,e23215b28fa80f17c43eabd46f0d9520,"['AB Copper Access Bearer', 'SLT Voice Service']","['2019-10', '2019-10']",[],[],"['Other', 'Voice']","['MC', 'MC']"
2894,e257f27f4e1bf2d3feaaa905164d60ab,"['SLT Voice Service', 'BB SLT BroadBand Service', 'AB Copper Access Bearer']","['2018-08', '2018-08', '2018-08']",[1490.0],[],"['Voice', 'BB', 'Other']","['MC', 'MC', 'MC']"
2895,e2620516de1dae28e516b7becbbdacac,"['SLT Voice Service', 'AB Copper Access Bearer']","['2018-08', '2018-08']",[],[],"['Voice', 'Other']","['MC', 'MC']"
2896,e26ce78b62caf3706c4881757bf9a0f3,['AB Copper Access Bearer'],['2018-08'],[],[],['Other'],['MC']
2897,e2a72b2ca95655acfdf40e010ea52671,"['AB Copper Access Bearer', 'SLT Voice Service']","['2018-08', '2018-08']",[],[],"['Other', 'Voice']","['MC', 'MC']"
2898,e2bfe87f193dc2960d0a1952e3419dc5,"['AB Copper Access Bearer', 'SLT Voice Service', 'BB SLT BroadBand Service']","['2018-08', '2018-08', '2019-10']",[740.0],[],"['Other', 'Voice', 'BB']","['MC', 'MC', 'MC']"
2899,e2cc25455291a30fc3587d3a12946d25,"['AB Copper Access Bearer', 'SLT PeoTV Service', 'SLT Voice Service']","['2018-08', '2018-08', '2018-08']",[899.0],[],"['Other', 'PeoTV', 'Voice']","['MC', 'MC', 'MC']"
2900,e2d6451faaefdec37f77718909173407,"['SLT Voice Service', 'AB Copper Access Bearer']","['2018-08', '2018-08']",[],[],"['Voice', 'Other']","['MC', 'MC']"
2901,e2dd526cd8ae52b2f21d4b59f2e82172,"['SLT Voice Service', 'AB Copper Access Bearer']","['2018-08', '2018-08']",[],[],"['Voice', 'Other']","['MC', 'MC']"
2902,e2fd6d1821fc9c9f84bfbc76f8fb12bf,"['SLT Voice Service', 'AB Copper Access Bearer', 'SLT PeoTV Service']","['2018-08', '2018-08', '2018-08']",[899.0],[],"['Voice', 'Other', 'PeoTV']","['MC', 'MC', 'MC']"
2903,e31d77ffe221423c4b13b19adf7c044b,"['AB Copper Access Bearer', 'SLT Voice Service', 'BB SLT BroadBand Service']","['2018-08', '2018-08', '2018-08']",[890.0],[],"['Other', 'Voice', 'BB']","['MC', 'MC', 'MC']"
2904,e3364d6850ec1af86dfc4bb9b380dc7c,"['AB Copper Access Bearer', 'SLT Voice Service']","['2018-08', '2018-08']",[],[],"['Other', 'Voice']","['MC', 'MC']"
2905,e34898c40389831d7772949ce1944877,['AB Copper Access Bearer'],['2018-08'],[],[],['Other'],['MC']
2906,e385ffd1f08df54046f4ba10fd473f3d,"['AB Copper Access Bearer', 'SLT Voice Service', 'SLT PeoTV Service', 'BB SLT BroadBand Service']","['2018-08', '2018-08', '2018-08', '2018-08']","[899.0, 740.0]",[],"['Other', 'Voice', 'PeoTV', 'BB']","['MC', 'MC', 'MC', 'MC']"
2907,e38979e007caff4f9650d4df30c9c218,"['SLT Voice Service', 'AB Copper Access Bearer']","['2018-08', '2018-08']",[],[],"['Voice', 'Other']","['MC', 'MC']"
2908,e391ce85b7b739d746d9d86616005873,"['AB Copper Access Bearer', 'SLT Voice Service']","['2018-08', '2018-08']",[],[],"['Other', 'Voice']","['MC', 'MC']"
2909,e3c718b180566252b05be234c406b8c9,"['SLT PeoTV Service', 'BB SLT BroadBand Service']","['2018-10', '2019-10']","[899.0, 990.0]",[],"['PeoTV', 'BB']","['MC', 'MC']"
2910,e3c93a24e40e588d56d9d4d431d6ba07,"['SLT Voice Service', 'AB Copper Access Bearer']","['2018-08', '2018-08']",[],[],"['Voice', 'Other']","['MC', 'MC']"
2911,e3ceb091e80af32d6b7862a49183c3de,"['AB Copper Access Bearer', 'SLT Voice Service']","['2018-08', '2018-08']",[],[],"['Other', 'Voice']","['MC', 'MC']"
2912,e3d71a45dab9774e00a7826fbc2fe7d3,"['SLT Voice Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['2018-08', '2018-08', '2018-08']",[1990.0],[],"['Voice', 'Other', 'BB']","['MC', 'MC', 'MC']"
2913,e424e102c32e6848719f2c532a0d47bb,"['SLT Voice Service', 'AB Copper Access Bearer']","['2018-08', '2018-08']",[],[],"['Voice', 'Other']","['MC', 'MC']"
